check_id,engine,category,priority,title,scope,cost,pass,source,min_version,max_version,run_on,requires,platform_skip,platform_priority,fix_effort,fix_risk,condition,thresholds,reads,ref,docs_url,status,since,superseded_by,threshold_changed
PG-VAC-011,postgresql,VAC,100,Autovacuum cancelled by lock conflicts (server log),cluster,2,deep,log,10,,any,superuser;os,,,M,low,At least 10 'canceling autovacuum task' messages in the last 24 hours of server log. Deep pass only; requires log access.,cancel_count=10;window_hours=24,server log via pg_current_logfile()/pg_read_file,reference/checks-postgres.md#pg-vac-011,https://www.postgresql.org/docs/current/runtime-config-autovacuum.html,active,0.1.0,,
PG-VAC-013,postgresql,VAC,100,Insert-only tables never vacuumed (PostgreSQL 12 and older),relation,1,fast,sql,,12,any,,,,M,low,"PostgreSQL 12 and older only: n_tup_ins >= 10,000,000, n_tup_upd + n_tup_del = 0, and the table has never been vacuumed. Before 13 autovacuum ignores insert-only tables, so they are frozen only by the anti-wraparound path and never get a visibility map.",min_inserts=10000000,pg_stat_user_tables,reference/checks-postgres.md#pg-vac-013,https://www.postgresql.org/docs/current/runtime-config-autovacuum.html,active,0.1.0,,
PG-WAL-002,postgresql,WAL,100,max_wal_size at the default on a write-active primary,cluster,0,fast,sql,,,primary,,,,S,low,"max_wal_size is 1 GB and WAL generation is 1 GB/hour or more (from pg_stat_wal since reset on 14+, otherwise from the checkpoint rate). Complements WAL-001.",wal_bytes_per_hour=1073741824,"pg_settings, pg_stat_wal",reference/checks-postgres.md#pg-wal-002,https://www.postgresql.org/docs/current/wal-configuration.html,active,0.1.0,,
PG-WAL-004,postgresql,WAL,100,Backends forced to write or fsync their own buffers,cluster,0,fast,sql,,,primary,,,,M,low,pg_stat_bgwriter.buffers_backend_fsync > 0 or backend writes exceed checkpointer plus background-writer writes (<=16); from 16 the same signal is read from pg_stat_io for backend_type 'client backend'. The checkpointer and background writer cannot keep up.,,"pg_stat_bgwriter (<=16), pg_stat_io (16+)",reference/checks-postgres.md#pg-wal-004,https://www.postgresql.org/docs/current/wal-configuration.html,active,0.1.0,,
PG-WAL-007,postgresql,WAL,100,WAL buffers overflowing,cluster,0,fast,sql,14,,primary,,,,M,low,"pg_stat_wal.wal_buffers_full >= 10% of wal_write and >= 100,000 since reset. Raising wal_buffers requires a restart.",full_ratio=0.10;min_full=100000,pg_stat_wal,reference/checks-postgres.md#pg-wal-007,https://www.postgresql.org/docs/current/runtime-config-wal.html,active,0.1.0,,
PG-WAL-009,postgresql,WAL,100,Slow checkpoint sync phase,cluster,0,fast,sql,,,primary,,,,M,low,"Average checkpoint sync_time is 5 seconds or more per checkpoint. Storage fsync latency is high, which shows up as commit latency spikes.",sync_ms=5000;min_checkpoints=20,pg_stat_bgwriter (<=16) / pg_stat_checkpointer (17+),reference/checks-postgres.md#pg-wal-009,https://www.postgresql.org/docs/current/wal-configuration.html,active,0.1.0,,
PG-WRAP-008,postgresql,WRAP,100,vacuum_failsafe_age raised above the default,setting,0,fast,sql,14,,any,,,,S,low,"vacuum_failsafe_age or vacuum_multixact_failsafe_age > 1,600,000,000. The failsafe (which drops cost delays and index cleanup) is the last automatic defence against wraparound.",failsafe_age=1600000000,pg_settings,reference/checks-postgres.md#pg-wrap-008,https://www.postgresql.org/docs/current/runtime-config-autovacuum.html,active,0.1.0,,
PG-CAP-007,postgresql,CAP,150,Log directory large,cluster,1,fast,sql,10,,any,pg_monitor,,,S,low,"Sum of pg_ls_logdir() sizes is 10 GB or more. Check log_rotation_age, log_rotation_size, log_truncate_on_rotation and log_min_duration_statement.",min_bytes=10737418240,pg_ls_logdir(),reference/checks-postgres.md#pg-cap-007,https://www.postgresql.org/docs/current/runtime-config-logging.html,active,0.1.0,,
PG-CONN-007,postgresql,CONN,150,statement_timeout unset globally,setting,0,fast,sql,,,any,,,,S,med,statement_timeout = 0 at server level with no per-role or per-database override in pg_db_role_setting. Set it per application role rather than globally.,,"pg_settings, pg_db_role_setting",reference/checks-postgres.md#pg-conn-007,https://www.postgresql.org/docs/current/runtime-config-client.html,active,0.1.0,,
PG-CORR-008,postgresql,CORR,150,Reserved: invalid indexes are reported by PG-IDX-001,relation,0,fast,derived,,,any,,,,S,low,Never emits. The row exists so the identifier is never reused.,,,reference/checks-postgres.md#pg-corr-008,https://www.postgresql.org/docs/current/sql-createindex.html,retired,0.1.0,PG-IDX-001,
PG-DUR-006,postgresql,DUR,150,wal_sync_method changed from the platform default,setting,0,fast,sql,,,any,,,,S,low,pg_settings.source for wal_sync_method is not 'default'. Almost never the right thing to change; listed for review.,,pg_settings,reference/checks-postgres.md#pg-dur-006,https://www.postgresql.org/docs/current/runtime-config-wal.html,active,0.1.0,,
PG-IDX-003,postgresql,IDX,150,"Unused index (small, or usage statistics too young)",index,1,fast,sql,,,any,,,,S,med,"idx_scan = 0 and size >= 50 MB, not already reported by IDX-002 (smaller than 1 GB or statistics younger than 30 days). Summary form.",min_bytes=52428800;big_bytes=1073741824;stats_age_days=30;top_n=20,"pg_stat_user_indexes, pg_index, pg_class",reference/checks-postgres.md#pg-idx-003,https://www.postgresql.org/docs/current/monitoring-stats.html#MONITORING-PG-STAT-ALL-INDEXES-VIEW,active,0.1.0,,
PG-IDX-007,postgresql,IDX,150,Estimated B-tree bloat over 30 percent (100 MB or more wasted),index,1,fast,sql,,,any,,,,M,med,"Estimated index bloat >= 30% and >= 100 MB wasted, excluding indexes already reported by IDX-006.",bloat_pct=30;wasted_bytes=104857600;bloat_pct_high=50;wasted_bytes_high=524288000;top_n=10,"pg_index, pg_class, pg_attribute, pg_stats",reference/checks-postgres.md#pg-idx-007,https://www.postgresql.org/docs/current/sql-reindex.html,active,0.1.0,,
PG-IDX-009,postgresql,IDX,150,Unindexed foreign key (small table),relation,1,fast,sql,,,any,,,,S,low,"As PG-IDX-008 but the child is smaller than 100 MB and it does not reach PG-IDX-018 either - the parent is below 10,000 updates plus deletes a day, or the child holds fewer than 100,000 rows. Capped at the 20 largest, with the full count of unindexed foreign keys in details and evidence so the cap never hides the size of the backlog.",min_bytes=104857600;parent_writes_per_day=10000;min_child_rows=100000;top_n=20,"pg_constraint, pg_index, pg_class, pg_stat_user_tables, pg_stat_database",reference/checks-postgres.md#pg-idx-009,https://www.postgresql.org/docs/current/ddl-constraints.html#DDL-CONSTRAINTS-FK,active,0.1.0,,0.2.0
PG-IDX-011,postgresql,IDX,150,Sequential scans on mid-size tables,relation,1,fast,sql,,,any,,,,M,low,As IDX-010 for tables between 100 MB and 1 GB. Summary form.,min_bytes=104857600;max_bytes=1073741824;min_seq_scans=100;rows_per_scan=100000;seq_fraction=0.05;top_n=20,"pg_stat_user_tables, pg_class",reference/checks-postgres.md#pg-idx-011,https://www.postgresql.org/docs/current/monitoring-stats.html#MONITORING-PG-STAT-ALL-TABLES-VIEW,active,0.1.0,,
PG-IDX-013,postgresql,IDX,150,Index footprint more than twice the heap on a large table,relation,1,fast,sql,,,any,,,,M,med,"Table 1 GB or larger with pg_indexes_size >= 2 x pg_table_size. An informational pointer to IDX-002, 004, 005 and 012.",min_bytes=1073741824;index_multiple=2,"pg_class, pg_indexes_size(), pg_table_size()",reference/checks-postgres.md#pg-idx-013,https://www.postgresql.org/docs/current/indexes.html,active,0.1.0,,
PG-IDX-014,postgresql,IDX,150,Wide B-tree indexes,index,1,fast,sql,11,,any,,,,M,med,A B-tree index with 6 or more key columns and a size of 100 MB or more. Each entry carries every key column in every leaf and internal page.,min_key_columns=6;min_bytes=104857600,"pg_index, pg_class",reference/checks-postgres.md#pg-idx-014,https://www.postgresql.org/docs/current/indexes.html,active,0.1.0,,
PG-IDX-015,postgresql,IDX,150,Single-column index on a very low-cardinality column,index,1,fast,sql,,,any,,,,M,med,"A single-column, non-partial B-tree index whose column has pg_stats.n_distinct between 1 and 3 (booleans, status flags) on a table 100 MB or larger. A partial index is usually the better shape.",max_distinct=3;min_bytes=104857600,"pg_index, pg_stats, pg_class",reference/checks-postgres.md#pg-idx-015,https://www.postgresql.org/docs/current/indexes.html,active,0.1.0,,
PG-IDX-016,postgresql,IDX,150,GIN index with a large pending list,index,2,deep,sql,,,any,ext:pgstattuple,,,S,low,pgstatginindex().pending_pages x 8 kB >= 64 MB on GIN indexes of 100 MB or more. Deep pass; requires the pgstattuple extension.,pending_bytes=67108864;min_bytes=104857600,"pgstatginindex(), pg_index, pg_class",reference/checks-postgres.md#pg-idx-016,https://www.postgresql.org/docs/current/gin-implementation.html,planned,0.1.0,,
PG-LOCK-008,postgresql,LOCK,150,Deadlocks occurring regularly,database,0,fast,sql,,,any,,,,L,low,"pg_stat_database.deadlocks divided by days since stats reset is 1 per day or more, with at least 7 deadlocks total. Usually an application lock-ordering bug; log_lock_waits and deadlock_timeout help diagnose it.",deadlocks_per_day=1;min_deadlocks=7,pg_stat_database,reference/checks-postgres.md#pg-lock-008,https://www.postgresql.org/docs/current/explicit-locking.html,active,0.1.0,,
PG-LOCK-009,postgresql,LOCK,150,lock_timeout unset,setting,0,fast,sql,,,any,,,,S,low,lock_timeout = 0 at server level. A migration's ALTER TABLE queued behind a long transaction blocks every statement that arrives behind it.,,pg_settings,reference/checks-postgres.md#pg-lock-009,https://www.postgresql.org/docs/current/runtime-config-client.html,active,0.1.0,,
PG-MEM-007,postgresql,MEM,150,random_page_cost at the spinning-disk default,setting,0,fast,sql,,,any,interview,,,S,med,"random_page_cost = 4 while baseline.storage is ssd, nvme, cloud or unknown. On SSD and cloud storage 1.1-1.5 is typical. Confidence low when storage is unknown.",storage_class=unknown,"pg_settings, baseline.storage",reference/checks-postgres.md#pg-mem-007,https://www.postgresql.org/docs/current/runtime-config-query.html,active,0.1.0,,
PG-MEM-010,postgresql,MEM,150,Buffer cache hit ratio below 90 percent,database,0,fast,sql,,,any,,,,M,low,"blks_hit / (blks_hit + blks_read) < 0.90 for databases with at least 1,000,000 block reads. Confidence low: the operating-system cache masks this and analytic workloads legitimately read from disk. Reported for correlation with MEM-001/002, not as a target.",hit_ratio=0.90;min_reads=1000000,pg_stat_database,reference/checks-postgres.md#pg-mem-010,https://www.postgresql.org/docs/current/monitoring-stats.html#MONITORING-PG-STAT-DATABASE-VIEW,active,0.1.0,,
PG-QRY-002,postgresql,QRY,150,pg_stat_statements evicting entries,database,0,fast,sql,14,,any,,,,M,low,"pg_stat_statements_info.dealloc >= 1,000 since reset, or 100 or more per day. The top-N lists are unreliable while entries are being evicted; raise pg_stat_statements.max (needs a restart).",min_dealloc=1000;dealloc_per_day=100,pg_stat_statements_info,reference/checks-postgres.md#pg-qry-002,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-010,postgresql,QRY,150,Plan-hostile patterns in top statements,query,1,fast,sql,,,any,pg_monitor,,,L,low,"Regular-expression scan of the top 50 statements by total time for: leading-wildcard LIKE, lower()/upper() equality without a matching expression index, NOT IN (SELECT, ORDER BY random(), OFFSET of five digits or more, SELECT * on large tables, and unfiltered count(*). Confidence low: these are regexes over normalised text.",top_n=50,pg_stat_statements,reference/checks-postgres.md#pg-qry-010,https://www.postgresql.org/docs/current/using-explain.html,active,0.1.0,,
PG-QRY-012,postgresql,QRY,150,track_io_timing disabled,setting,0,fast,sql,,,any,,,,S,low,"track_io_timing = off. The I/O-time columns of pg_stat_statements are zero and EXPLAIN (ANALYZE, BUFFERS) has no timing. The cost of enabling it is small on modern clocks; measure with pg_test_timing first.",,pg_settings,reference/checks-postgres.md#pg-qry-012,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
PG-QRY-013,postgresql,QRY,150,Plan-instability candidates (high standard deviation),query,1,fast,sql,,,any,pg_monitor,,,L,low,"Statements with at least 1,000 calls where stddev_exec_time >= 3 x mean_exec_time and mean >= 10 ms. Parameter-sensitive plans, cache effects, or wildly varying result sizes.",stddev_multiple=3;min_calls=1000;min_mean_ms=10;top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-013,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-015,postgresql,QRY,150,compute_query_id off,setting,0,fast,sql,14,,any,,,,S,low,"compute_query_id is 'off', or 'auto' with no query-id provider loaded. pg_stat_activity.query_id is then null and log correlation to pg_stat_statements is impossible.",,pg_settings,reference/checks-postgres.md#pg-qry-015,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-016,postgresql,QRY,150,High-frequency statements returning almost no rows,query,1,fast,sql,,,any,pg_monitor,,,M,low,"At least 1,000,000 calls with fewer than 0.01 rows returned per call. Polling loops and existence checks that should be cached or event-driven.",min_calls=1000000;rows_per_call=0.01;top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-016,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-REL-007,postgresql,REL,150,Diagnostic logging off,setting,0,fast,sql,,,any,,,,S,low,"Any of log_checkpoints = off (the pre-15 default), log_lock_waits = off, log_autovacuum_min_duration = -1, log_temp_files = -1, or a log_line_prefix lacking %m or %p. One finding listing which.",,pg_settings,reference/checks-postgres.md#pg-rel-007,https://www.postgresql.org/docs/current/runtime-config-logging.html,active,0.1.0,,
PG-REL-008,postgresql,REL,150,Extension updates available,database,0,fast,sql,,,any,,,,S,low,pg_available_extensions.default_version differs from installed_version for an installed extension. ALTER EXTENSION ... UPDATE applies it.,,"pg_available_extensions, pg_extension",reference/checks-postgres.md#pg-rel-008,https://www.postgresql.org/docs/current/sql-createextension.html,active,0.1.0,,
PG-REL-013,postgresql,REL,150,Logging collector off with a stderr-only destination,setting,0,fast,sql,,,any,,rds;aurora;cloudsql;azure;supabase;neon;crunchy;timescale;alloydb;heroku,,S,low,logging_collector = off and log_destination is stderr only. On a self-managed host outside a container this usually means the log is going nowhere useful. Confidence low.,,pg_settings,reference/checks-postgres.md#pg-rel-013,https://www.postgresql.org/docs/current/runtime-config-logging.html,active,0.1.0,,
PG-REPL-016,postgresql,REPL,150,hot_standby_feedback on with long-running standby queries,cluster,0,fast,sql,,,standby,pg_monitor,,,M,med,"On a standby with hot_standby_feedback = on, the longest active query is 30 minutes or older. That query is pinning the primary's xmin horizon (see PG-VAC-005 on the primary).",query_seconds=1800,"pg_settings, pg_stat_activity",reference/checks-postgres.md#pg-repl-016,https://www.postgresql.org/docs/current/hot-standby.html#HOT-STANDBY-CONFLICT,active,0.1.0,,
PG-SCHEMA-003,postgresql,SCHEMA,150,Tables without a primary key or unique index,relation,1,fast,sql,,,any,,,,L,med,"An ordinary table with no valid indisprimary or indisunique index. Logical replication cannot replicate UPDATE or DELETE, de-duplication is manual, and many ORMs and CDC tools misbehave. Summary form listing the 10 largest.",top_n=10,"pg_class, pg_index",reference/checks-postgres.md#pg-schema-003,https://www.postgresql.org/docs/current/sql-altertable.html,active,0.1.0,,
PG-SCHEMA-004,postgresql,SCHEMA,150,REPLICA IDENTITY FULL on published tables,relation,1,fast,sql,10,,primary,,,,M,med,A published table with relreplident = 'f'. Every UPDATE and DELETE ships the whole old row and the subscriber does a full-table lookup unless it has a matching index.,,"pg_class, pg_publication_tables",reference/checks-postgres.md#pg-schema-004,https://www.postgresql.org/docs/current/logical-replication-publication.html,active,0.1.0,,
PG-SCHEMA-007,postgresql,SCHEMA,150,"Partitioned table with more than 1,000 partitions",relation,1,fast,sql,10,,any,,,,L,med,"A partitioned table with 1,000 or more direct children. Planning time and lock acquisition scale with the partition count on queries that cannot be pruned.",max_partitions=1000,"pg_inherits, pg_class",reference/checks-postgres.md#pg-schema-007,https://www.postgresql.org/docs/current/ddl-partitioning.html,active,0.1.0,,
PG-SCHEMA-009,postgresql,SCHEMA,150,Triggers on high-write tables,relation,1,fast,sql,,,any,,,,M,low,"A table with 1,000,000 or more writes since the statistics reset carrying at least one non-internal trigger. Informational: triggers are where surprising write latency hides.",min_writes=1000000,"pg_trigger, pg_stat_user_tables",reference/checks-postgres.md#pg-schema-009,https://www.postgresql.org/docs/current/trigger-definition.html,active,0.1.0,,
PG-SCHEMA-010,postgresql,SCHEMA,150,"Database with more than 10,000 relations",database,1,fast,sql,,,any,,,,L,med,"10,000 or more entries in pg_class for tables, indexes, toast tables and partitions in one database. Catalog bloat, autovacuum scheduling latency and slow information_schema queries follow.",max_relations=10000,pg_class,reference/checks-postgres.md#pg-schema-010,https://www.postgresql.org/docs/current/diskusage.html,active,0.1.0,,
PG-SCHEMA-011,postgresql,SCHEMA,150,Unpopulated materialized view,relation,1,fast,sql,,,any,,,,S,low,pg_class with relkind = 'm' and relispopulated = false. Any query against it raises an error.,,pg_class,reference/checks-postgres.md#pg-schema-011,https://www.postgresql.org/docs/current/sql-creatematerializedview.html,active,0.1.0,,
PG-SEC-016,postgresql,SEC,150,User tables readable by PUBLIC,relation,1,fast,sql,,,any,,,,M,low,A relation in a user schema with SELECT granted to PUBLIC. Sometimes deliberate; listed for review.,,pg_class.relacl via aclexplode,reference/checks-postgres.md#pg-sec-016,https://www.postgresql.org/docs/current/ddl-priv.html,active,0.1.0,,
PG-SEC-017,postgresql,SEC,150,Untrusted procedural languages or risky extensions installed,database,0,fast,sql,,,any,,,,L,med,"An untrusted language (plpython3u, plperlu, pltclu) or a high-risk extension (adminpack, file_fdw, dblink) is installed. Function authors in those languages can run arbitrary code as the server account.",,"pg_language, pg_extension",reference/checks-postgres.md#pg-sec-017,https://www.postgresql.org/docs/current/xplang.html,active,0.1.0,,
PG-VAC-012,postgresql,VAC,150,Low HOT-update ratio on update-heavy tables,relation,1,fast,sql,,,any,,,,M,med,"n_tup_upd >= 1,000,000 and n_tup_hot_upd / n_tup_upd < 0.10 and fillfactor is unset. A lower fillfactor helps only when the updated columns are not indexed, which cannot be verified from the catalog, so confidence is low.",min_updates=1000000;hot_ratio=0.10,"pg_stat_user_tables, pg_class",reference/checks-postgres.md#pg-vac-012,https://www.postgresql.org/docs/current/storage-hot.html,active,0.1.0,,
PG-WAL-003,postgresql,WAL,150,checkpoint_completion_target below 0.9,setting,0,fast,sql,,,any,,,,S,low,checkpoint_completion_target < 0.9. The pre-14 default of 0.5 concentrates checkpoint writes into the first half of the interval.,target=0.9,pg_settings,reference/checks-postgres.md#pg-wal-003,https://www.postgresql.org/docs/current/wal-configuration.html,active,0.1.0,,
PG-WAL-005,postgresql,WAL,150,Background writer hitting its per-round limit,cluster,0,fast,sql,,,primary,,,,S,low,"pg_stat_bgwriter.maxwritten_clean >= 1,000 per day since the statistics reset. bgwriter_lru_maxpages is stopping the cleaning scan early.",maxwritten_per_day=1000,pg_stat_bgwriter,reference/checks-postgres.md#pg-wal-005,https://www.postgresql.org/docs/current/runtime-config-resource.html,active,0.1.0,,
PG-WAL-008,postgresql,WAL,150,WAL compression off with a high full-page-image ratio,cluster,0,fast,sql,14,,primary,,,,S,low,pg_stat_wal.wal_fpi / wal_records >= 0.3 while wal_compression is off. From 15 lz4 and zstd are available and cheap.,fpi_ratio=0.3,"pg_stat_wal, pg_settings",reference/checks-postgres.md#pg-wal-008,https://www.postgresql.org/docs/current/runtime-config-wal.html,active,0.1.0,,
PG-CFG-001,postgresql,CFG,200,Non-default server settings,setting,0,inventory,sql,,,any,,,,S,low,"pg_settings where source is not 'default' or 'override' and the current value differs from boot_val, excluding an identity and locale noise list. One finding per setting; the renderer collapses these into a summary when there are more than 60.",,pg_settings,reference/checks-postgres.md#pg-cfg-001,https://www.postgresql.org/docs/current/config-setting.html,active,0.1.0,,
PG-CFG-002,postgresql,CFG,200,Per-database and per-role setting overrides,setting,0,inventory,sql,,,any,,,,S,low,"Any row in pg_db_role_setting. Overrides of synchronous_commit, work_mem and statement_timeout especially change how the server behaves for one application without appearing in postgresql.conf.",,"pg_db_role_setting, pg_database, pg_roles",reference/checks-postgres.md#pg-cfg-002,https://www.postgresql.org/docs/current/config-setting.html,active,0.1.0,,
PG-CFG-003,postgresql,CFG,200,Per-relation storage parameters,relation,1,inventory,sql,,,any,,,,S,low,"Any non-toast relation with a non-null reloptions: fillfactor, autovacuum_*, parallel_workers, toast_tuple_target.",,pg_class,reference/checks-postgres.md#pg-cfg-003,https://www.postgresql.org/docs/current/sql-createtable.html#SQL-CREATETABLE-STORAGE-PARAMETERS,active,0.1.0,,
PG-CFG-004,postgresql,CFG,200,Settings applied via ALTER SYSTEM,setting,0,inventory,sql,9.4,,any,,,,S,low,pg_settings.sourcefile ends in postgresql.auto.conf. Distinguishes configuration-management-owned settings from ad-hoc ones applied at a psql prompt.,,pg_settings,reference/checks-postgres.md#pg-cfg-004,https://www.postgresql.org/docs/current/config-setting.html,active,0.1.0,,
PG-CFG-005,postgresql,CFG,200,Settings differing from the supplied baseline,setting,0,inventory,derived,,,any,,,,S,low,"Any difference from baseline.settings in .db-triage.yml, or from a --baseline JSONL run. A fleet-consistency tool: it answers 'why is this node different'.",,.db-triage.yml baseline.settings,reference/checks-postgres.md#pg-cfg-005,https://www.postgresql.org/docs/current/config-setting.html,active,0.1.0,,
PG-IDX-017,postgresql,IDX,200,Index build in progress,index,0,inventory,sql,12,,any,pg_monitor,,,S,low,"Any row in pg_stat_progress_create_index. Context for the operator: it explains locks, load and WAL volume during the run.",,pg_stat_progress_create_index,reference/checks-postgres.md#pg-idx-017,https://www.postgresql.org/docs/current/progress-reporting.html,active,0.1.0,,
PG-SCHEMA-008,postgresql,SCHEMA,200,Foreign keys or check constraints NOT VALID,relation,1,inventory,sql,,,any,,,,M,med,pg_constraint.convalidated = false. Integrity is enforced for new rows only; existing rows were never checked.,,pg_constraint,reference/checks-postgres.md#pg-schema-008,https://www.postgresql.org/docs/current/sql-altertable.html,active,0.1.0,,
PG-SCHEMA-012,postgresql,SCHEMA,200,Legacy inheritance-based partitioning,relation,1,inventory,sql,10,,any,,,,L,med,"A pg_inherits parent that is not in pg_partitioned_table. Inventory: constraint exclusion rather than partition pruning, and no declarative partition maintenance.",,"pg_inherits, pg_partitioned_table, pg_class",reference/checks-postgres.md#pg-schema-012,https://www.postgresql.org/docs/current/ddl-partitioning.html,active,0.1.0,,
PG-SEC-019,postgresql,SEC,200,Login roles with expired passwords,role,0,inventory,sql,,,any,,,,S,low,Login roles with rolvaliduntil in the past. Cleanup candidates: the role still exists and still holds its grants.,,pg_roles,reference/checks-postgres.md#pg-sec-019,https://www.postgresql.org/docs/current/role-attributes.html,active,0.1.0,,
PG-SEC-020,postgresql,SEC,200,Login roles with no password expiry,role,0,inventory,sql,,,any,,,,S,low,"Count of login roles with rolvaliduntil null. Expiry is uncommon in PostgreSQL because secret managers rotate instead, so this is a review row and not a problem.",,pg_roles,reference/checks-postgres.md#pg-sec-020,https://www.postgresql.org/docs/current/role-attributes.html,active,0.1.0,,
PG-SEC-021,postgresql,SEC,200,Connection logging disabled,setting,0,inventory,sql,,,any,,,,S,low,log_connections and log_disconnections are both off. Post-incident forensics on who connected from where is impossible.,,pg_settings,reference/checks-postgres.md#pg-sec-021,https://www.postgresql.org/docs/current/runtime-config-logging.html,active,0.1.0,,
PG-SEC-009,postgresql,SEC,230,Superuser roles,role,0,inventory,sql,,,any,,,,M,med,"Inventory of roles with rolsuper and rolcanlogin, excluding platform-owned roles and baseline.expected_superusers.",,pg_roles,reference/checks-postgres.md#pg-sec-009,https://www.postgresql.org/docs/current/role-attributes.html,active,0.1.0,,
PG-SEC-010,postgresql,SEC,230,Roles with elevated attributes,role,0,inventory,sql,,,any,,,,M,med,"Login roles with rolcreaterole, rolcreatedb, rolreplication or rolbypassrls, excluding superusers already listed by SEC-009.",,pg_roles,reference/checks-postgres.md#pg-sec-010,https://www.postgresql.org/docs/current/role-attributes.html,active,0.1.0,,
PG-SEC-018,postgresql,SEC,230,Login roles with no password set,role,0,inventory,sql,,,any,superuser,,,M,med,"Login roles whose pg_authid.rolpassword is null. Correct with peer, cert or LDAP authentication; a lockout or an exposure signal otherwise. The password column is tested for null only and never read into the report.",,pg_authid,reference/checks-postgres.md#pg-sec-018,https://www.postgresql.org/docs/current/auth-password.html,active,0.1.0,,
PG-QRY-003,postgresql,QRY,240,Top 10 statements by total execution time,query,1,inventory,sql,,,any,pg_monitor,,,M,low,"Always, when pg_stat_statements is readable: the 10 statements with the highest total execution time, with percentage of total, calls, mean ms, rows per call, shared blocks read, temp blocks written and WAL bytes.",top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-003,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-004,postgresql,QRY,240,Top 10 statements by mean execution time,query,1,inventory,sql,,,any,pg_monitor,,,M,low,The 10 statements with the highest mean execution time among those with at least 100 calls.,top_n=10;min_calls=100,pg_stat_statements,reference/checks-postgres.md#pg-qry-004,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-005,postgresql,QRY,240,Top 10 statements by I/O,query,1,inventory,sql,,,any,pg_monitor,,,M,low,The 10 statements with the highest shared_blks_read + temp_blks_read + temp_blks_written.,top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-005,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-006,postgresql,QRY,240,Top 10 statements by call count,query,1,inventory,sql,,,any,pg_monitor,,,M,low,The 10 most frequently executed statements. N+1 query patterns and polling loops surface here.,top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-006,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-007,postgresql,QRY,240,Top 10 statements by WAL generated,query,1,inventory,sql,13,,primary,pg_monitor,,,M,low,"The 10 statements with the highest wal_bytes (pg_stat_statements 1.8, PostgreSQL 13+). Write amplification and replication load come from here.",top_n=10,pg_stat_statements,reference/checks-postgres.md#pg-qry-007,https://www.postgresql.org/docs/current/pgstatstatements.html,active,0.1.0,,
PG-QRY-017,postgresql,QRY,240,Wait-event snapshot,cluster,0,inventory,sql,10,,any,pg_monitor,,,M,low,Always: a histogram of wait_event_type and wait_event for active non-background sessions at snapshot time. In deep mode this is sampled three times at one-second intervals.,,pg_stat_activity,reference/checks-postgres.md#pg-qry-017,https://www.postgresql.org/docs/current/monitoring-stats.html#MONITORING-PG-STAT-ACTIVITY-VIEW,active,0.1.0,,
PG-CAP-004,postgresql,CAP,250,Database sizes,database,0,inventory,sql,,,any,,,,S,low,"Always: pg_database_size() per database, the cluster total, and the tablespace each database lives in.",,"pg_database, pg_database_size()",reference/checks-postgres.md#pg-cap-004,https://www.postgresql.org/docs/current/diskusage.html,active,0.1.0,,
PG-CAP-005,postgresql,CAP,250,Largest 20 relations,relation,1,inventory,sql,,,any,,,,S,low,"Always, per scanned database: the 20 largest by pg_total_relation_size, split into heap, index and toast bytes.",top_n=20,"pg_class, pg_total_relation_size()",reference/checks-postgres.md#pg-cap-005,https://www.postgresql.org/docs/current/diskusage.html,active,0.1.0,,
PG-CAP-006,postgresql,CAP,250,Growth since last snapshot,database,0,inventory,derived,,,any,,,,S,low,When a previous snapshot exists: per-database and top-relation growth per day between the two runs.,,saved snapshots,reference/checks-postgres.md#pg-cap-006,https://www.postgresql.org/docs/current/diskusage.html,active,0.1.0,,
PG-INFO-001,postgresql,INFO,250,Server identity,cluster,0,inventory,sql,,,any,,,,S,low,"Always: version, server_version_num, start time and uptime, recovery state, system identifier, cluster_name, data_checksums, wal_level, max_connections, shared_buffers, TimeZone and server encoding.",,"version(), pg_settings, pg_postmaster_start_time(), pg_is_in_recovery()",reference/checks-postgres.md#pg-info-001,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
